id,image_name,score,gt_qa_id,gt_question,m_qa_id,m_question
1,"WBS0038X=WBS0038X=1=en, ja=High",8.972141065609098e-232,1,"""Can I turn on my vehicle's heating remotely?""",1,"""What does the diagram suggest about the relationship between the vehicle and the device on the right?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.0,1,"""Can I turn on my vehicle's heating remotely?""",2,"""What might the arrows pointing away from the vehicle represent?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",9.594503055152632e-232,1,"""Can I turn on my vehicle's heating remotely?""",3,"""What type of device is represented on the right side of the diagram?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.0,1,"""Can I turn on my vehicle's heating remotely?""",4,"""Is there any physical connection between the vehicle and the smartphone in the diagram?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.0,1,"""Can I turn on my vehicle's heating remotely?""",5,"""What could the radiating waves in the diagram signify?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.0,2,"""Is it possible to cool my vehicle's interior before I start driving?""",1,"""What does the diagram suggest about the relationship between the vehicle and the device on the right?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.0,2,"""Is it possible to cool my vehicle's interior before I start driving?""",2,"""What might the arrows pointing away from the vehicle represent?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.0,2,"""Is it possible to cool my vehicle's interior before I start driving?""",3,"""What type of device is represented on the right side of the diagram?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",9.418382295637229e-232,2,"""Is it possible to cool my vehicle's interior before I start driving?""",4,"""Is there any physical connection between the vehicle and the smartphone in the diagram?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.0,2,"""Is it possible to cool my vehicle's interior before I start driving?""",5,"""What could the radiating waves in the diagram signify?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",8.972141065609098e-232,3,"""Does remote operation of the climate control affect my vehicle's battery?""",1,"""What does the diagram suggest about the relationship between the vehicle and the device on the right?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",9.269981669466712e-232,3,"""Does remote operation of the climate control affect my vehicle's battery?""",2,"""What might the arrows pointing away from the vehicle represent?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",5.019362538473707e-155,3,"""Does remote operation of the climate control affect my vehicle's battery?""",3,"""What type of device is represented on the right side of the diagram?"""
1,"WBS0038X=WBS0038X=1=en, ja=High",9.418382295637229e-232,3,"""Does remote operation of the climate control affect my vehicle's battery?""",4,"""Is there any physical connection between the vehicle and the smartphone in the diagram?"""
