id,image_name,score,gt_qa_id,gt_question,m_qa_id,m_question
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9081804930321595,1,"""Yes, you can turn on your vehicle's heating remotely using the NissanConnect® Services app on an internet-enabled smartphone. This feature allows you to warm up the interior before driving, while the vehicle is still charging.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9017531365039497,1,"""Yes, you can turn on your vehicle's heating remotely using the NissanConnect® Services app on an internet-enabled smartphone. This feature allows you to warm up the interior before driving, while the vehicle is still charging.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9093992772381895,1,"""Yes, you can turn on your vehicle's heating remotely using the NissanConnect® Services app on an internet-enabled smartphone. This feature allows you to warm up the interior before driving, while the vehicle is still charging.""",3,"""The device on the right side of the diagram appears to be a smartphone."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8663371679809073,1,"""Yes, you can turn on your vehicle's heating remotely using the NissanConnect® Services app on an internet-enabled smartphone. This feature allows you to warm up the interior before driving, while the vehicle is still charging.""",4,"""No physical connection is depicted in the diagram; the interaction is shown as wireless."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8723521657818518,1,"""Yes, you can turn on your vehicle's heating remotely using the NissanConnect® Services app on an internet-enabled smartphone. This feature allows you to warm up the interior before driving, while the vehicle is still charging.""",5,"""The radiating waves typically represent a wireless signal or communication, such as Wi-Fi, Bluetooth, or another form of wireless technology."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8727517080797172,2,"""Yes, with the NissanConnect® Services app, you can remotely activate your vehicle's air conditioning to cool the interior before you begin your drive.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8814172153863161,2,"""Yes, with the NissanConnect® Services app, you can remotely activate your vehicle's air conditioning to cool the interior before you begin your drive.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.87263685287665,2,"""Yes, with the NissanConnect® Services app, you can remotely activate your vehicle's air conditioning to cool the interior before you begin your drive.""",3,"""The device on the right side of the diagram appears to be a smartphone."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8335372753556872,2,"""Yes, with the NissanConnect® Services app, you can remotely activate your vehicle's air conditioning to cool the interior before you begin your drive.""",4,"""No physical connection is depicted in the diagram; the interaction is shown as wireless."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.851071368345169,2,"""Yes, with the NissanConnect® Services app, you can remotely activate your vehicle's air conditioning to cool the interior before you begin your drive.""",5,"""The radiating waves typically represent a wireless signal or communication, such as Wi-Fi, Bluetooth, or another form of wireless technology."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8970569819176205,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9162812372458125,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8722185602637269,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",3,"""The device on the right side of the diagram appears to be a smartphone."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8514128921707536,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",4,"""No physical connection is depicted in the diagram; the interaction is shown as wireless."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8481596418466418,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",5,"""The radiating waves typically represent a wireless signal or communication, such as Wi-Fi, Bluetooth, or another form of wireless technology."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8844041397369549,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8754433376671864,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8653712886780194,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",3,"""The device on the right side of the diagram appears to be a smartphone."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8521004952575206,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",4,"""No physical connection is depicted in the diagram; the interaction is shown as wireless."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8636074094072621,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",5,"""The radiating waves typically represent a wireless signal or communication, such as Wi-Fi, Bluetooth, or another form of wireless technology."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8880672314321308,5,"""Yes, pre-conditioning your vehicle's interior while connected to a charger can help preserve the Li-ion battery's charge, thus potentially increasing the driving range.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8954393685594879,5,"""Yes, pre-conditioning your vehicle's interior while connected to a charger can help preserve the Li-ion battery's charge, thus potentially increasing the driving range.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
