id,image_name,score,gt_qa_id,m_qa_id
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9187663580242457,1,1
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8891889247054228,1,2
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9056267677867456,1,3
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9047897312959479,1,4
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9058407101261599,1,5
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9117270382092195,2,1
1,"WBS0038X=WBS0038X=1=en, ja=High",0.874864910661987,2,2
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9074808718539913,2,3
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9002556179676869,2,4
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8823984126608954,2,5
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9079010062515624,3,1
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8814758017697073,3,2
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8957047206010766,3,3
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8817220053792518,3,4
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8962700119911091,3,5
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9115634882731567,4,1
1,"WBS0038X=WBS0038X=1=en, ja=High",0.899334416083243,4,2
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8901287617193783,4,3
1,"WBS0038X=WBS0038X=1=en, ja=High",0.878744449035112,4,4
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9085911581332045,4,5
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9082809863194278,5,1
1,"WBS0038X=WBS0038X=1=en, ja=High",0.880015239268426,5,2
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9084663142417773,5,3
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8953325342404589,5,4
1,"WBS0038X=WBS0038X=1=en, ja=High",0.891674753842308,5,5
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9211328829881539,6,1
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8982543379318355,6,2
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9132646648910081,6,3
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9057411928318955,6,4
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9145516868359556,6,5
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8949577666673207,1,1
2,"WBS0033X=WBS0033X=1=en, ja=High",0.9220249963379522,1,2
2,"WBS0033X=WBS0033X=1=en, ja=High",0.9107038396739112,1,3
2,"WBS0033X=WBS0033X=1=en, ja=High",0.9166235556980095,1,4
2,"WBS0033X=WBS0033X=1=en, ja=High",0.9208461512189081,1,5
2,"WBS0033X=WBS0033X=1=en, ja=High",0.873475100407026,2,1
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8987755699127926,2,2
2,"WBS0033X=WBS0033X=1=en, ja=High",0.889124514357658,2,3
2,"WBS0033X=WBS0033X=1=en, ja=High",0.876335325801118,2,4
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8737362358481713,2,5
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8381736489273736,3,1
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8588580673894185,3,2
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8520038114474681,3,3
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8593931446936514,3,4
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8687421174833921,3,5
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8564995713209145,4,1
2,"WBS0033X=WBS0033X=1=en, ja=High",0.881242158792705,4,2
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8645989363550233,4,3
2,"WBS0033X=WBS0033X=1=en, ja=High",0.863883223295564,4,4
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8732797049954504,4,5
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8686616462602501,1,1
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8982671253241099,1,2
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8881184126579463,1,3
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8954091499844481,1,4
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8707788464890421,1,5
3,"WBS0022X=WBS0022X=1=en, ja=High",0.9042389083161853,2,1
3,"WBS0022X=WBS0022X=1=en, ja=High",0.9328440522457269,2,2
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8974996276437096,2,3
3,"WBS0022X=WBS0022X=1=en, ja=High",0.9240458770149409,2,4
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8700526456416645,2,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9087132600583763,1,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.901631659105185,1,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9267551967350639,1,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9230276418959319,1,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9073884465363796,1,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8966516332835097,2,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8695410504857563,2,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9238093761234842,2,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9255291149603122,2,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9034612547962902,2,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8885820754770639,3,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8864926965220226,3,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9063253894618577,3,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9174254855203223,3,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8964908082785423,3,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9198345624381451,4,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.909560715414548,4,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9539373678299066,4,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9561551294468384,4,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9382514693535002,4,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8858747784413232,5,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8750638404478868,5,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9067013901701113,5,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9401503847506981,5,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9226200541593084,5,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8633146112046257,6,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8787901810807002,6,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.897064709050686,6,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9161355932078674,6,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9080740811681773,6,5
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9236016118315395,1,1
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9118336346125753,1,2
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9477772126727416,1,3
5,"WBB0015X=WBB0015X=1=en, ja=High",0.857599988437971,1,4
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9211216377567558,1,5
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8834100220511384,2,1
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8932766111280954,2,2
5,"WBB0015X=WBB0015X=1=en, ja=High",0.898285148547123,2,3
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8187638472768477,2,4
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9002406255252732,2,5
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8960661042636091,3,1
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8765944317186061,3,2
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8987561069337398,3,3
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8606063094398143,3,4
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9135713237241514,3,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.942720593407053,1,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9600879859948708,1,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9255279568670391,1,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9120590722085842,1,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9641007436829854,1,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9258367459301093,2,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.929017383206922,2,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8916525188033025,2,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8864956482016746,2,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9246319673027084,2,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8787685746617837,3,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8880012888176008,3,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8697726207610836,3,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8791447272207332,3,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9029577098992057,3,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9235066985521344,4,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9315182865550191,4,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9168716909697612,4,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.904645796566601,4,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9377920499028682,4,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.927144267931383,5,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9309151007000572,5,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9115261749667498,5,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8913370800278897,5,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9257192005517683,5,5
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9012501037898346,1,1
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9053894255673304,1,2
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8846380421893052,1,3
7,"WBC0074X=WBC0074X=1=en, ja=High",0.880932305559176,1,4
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9186416556786792,1,5
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9109760113910883,2,1
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9026729789178141,2,2
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8816786299777908,2,3
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8952488632619807,2,4
7,"WBC0074X=WBC0074X=1=en, ja=High",0.907291315734933,2,5
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8749759935419852,1,1
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9062605593058712,1,2
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9430295617889011,1,3
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8921484896623282,1,4
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8880072760855086,1,5
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8610482589975748,2,1
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9235924998613252,2,2
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9447328289385333,2,3
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9130340222896851,2,4
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8938650205759692,2,5
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8655706023805276,3,1
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9035246939903907,3,2
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9298615630055345,3,3
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8846041852476045,3,4
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8788113164903171,3,5
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8786465469768614,1,1
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8849223922421754,1,2
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9064392660524829,1,3
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8966210471923881,1,4
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8878112074235011,1,5
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8839352972817403,2,1
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8907519008212686,2,2
9,"WBS0024X=WBS0024X=1=en, ja=High",0.92204473835297,2,3
